Basis,Org_Code,Parent_Org,Org_Name,Standard_or_Item,Cancer_Type,Referral_Route_or_Stage,Treatment_Modality,Total,Within,After,Performance,Within_14_days,In_15_to_28_days,In_29_to_42_days,In_43_to_62_days,After_62_days,Within_31_days,In_32_to_38_days,In_39_to_48_days,In_49_to_62_days,In_63_to_76_days,In_77_to_90_days,In_91_to_104_days,After_104_days,In_15_to_16_days,In_17_to_21_days,In_22_to_28_days,After_28_days
Provider,RJZ,London,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,62D,Upper Gastrointestinal - Oesophagus & Stomach,ALL ROUTES,ALL MODALITIES,3,2,1,0.666666667,,,,,1,0,0.5,1,0.5,0,0.5,0,0.5,,,,
Provider,RJZ,London,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,62D,Urological - Other (a),ALL ROUTES,ALL MODALITIES,5,1.5,3.5,0.3,,,,,3.5,1,0,0,0.5,0,1,0.5,2,,,,
Provider,RJZ,London,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,62D,Urological - Prostate,ALL ROUTES,ALL MODALITIES,44,30,14,0.681818182,,,,,14,6,8,7,9,4.5,6.5,0.5,2.5,,,,
Provider,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,62D,Breast,ALL ROUTES,ALL MODALITIES,16,8.5,7.5,0.53125,,,,,7.5,2,0,1,5.5,3.5,2.5,0,1.5,,,,
Provider,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,62D,Gynaecological,ALL ROUTES,ALL MODALITIES,4,1.5,2.5,0.375,,,,,2.5,0,0.5,1,0,1.5,1,0,0,,,,
Provider,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,62D,Haematological - Lymphoma,ALL ROUTES,ALL MODALITIES,3,2,1,0.666666667,,,,,1,0,1,0,1,0,0,0,1,,,,
Provider,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,62D,Haematological - Other (a),ALL ROUTES,ALL MODALITIES,2.5,1.5,1,0.6,,,,,1,0,0,0,1.5,1,0,0,0,,,,
Provider,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,62D,Head & Neck,ALL ROUTES,ALL MODALITIES,4.5,1,3.5,0.222222222,,,,,3.5,0,0,0.5,0.5,1,0,1.5,1,,,,
Provider,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,62D,Lower Gastrointestinal,ALL ROUTES,ALL MODALITIES,14.5,8.5,6,0.586206897,,,,,6,4,2,1,1.5,0,2.5,2,1.5,,,,
Provider,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,62D,Lung,ALL ROUTES,ALL MODALITIES,17,7.5,9.5,0.441176471,,,,,9.5,4,1,2,0.5,3,5.5,0,1,,,,
Provider,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,62D,Other (a),ALL ROUTES,ALL MODALITIES,1,1,0,1,,,,,0,1,0,0,0,0,0,0,0,,,,
Provider,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,62D,Skin,ALL ROUTES,ALL MODALITIES,33,29,4,0.878787879,,,,,4,5,7,11,6,3,1,0,0,,,,
Provider,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,62D,Upper Gastrointestinal - Hepatobiliary,ALL ROUTES,ALL MODALITIES,4.5,3,1.5,0.666666667,,,,,1.5,1,0,1,1,0.5,0,0,1,,,,
Provider,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,62D,Upper Gastrointestinal - Oesophagus & Stomach,ALL ROUTES,ALL MODALITIES,3,2,1,0.666666667,,,,,1,0.5,1,0,0.5,0,0,1,0,,,,
Provider,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,62D,Urological - Other (a),ALL ROUTES,ALL MODALITIES,2,1,1,0.5,,,,,1,1,0,0,0,0,0,1,0,,,,
Provider,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,62D,Urological - Prostate,ALL ROUTES,ALL MODALITIES,25,13,12,0.52,,,,,12,3,0,2,8,5,4,1,2,,,,
Provider,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,62D,Breast,ALL ROUTES,ALL MODALITIES,49,27,22,0.551020408,,,,,22,5,1,10,11,11,5,2,4,,,,
Provider,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,62D,Gynaecological,ALL ROUTES,ALL MODALITIES,12,3,9,0.25,,,,,9,0,1,0,2,2,3,2,2,,,,
Provider,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,62D,Haematological - Lymphoma,ALL ROUTES,ALL MODALITIES,6,4,2,0.666666667,,,,,2,2,0,2,0,1,0,0,1,,,,
Provider,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,62D,Haematological - Other (a),ALL ROUTES,ALL MODALITIES,6,6,0,1,,,,,0,2,0,1,3,0,0,0,0,,,,
Provider,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,62D,Head & Neck,ALL ROUTES,ALL MODALITIES,9.5,7,2.5,0.736842105,,,,,2.5,1,3,1,2,1,1,0.5,0,,,,
Provider,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,62D,Lower Gastrointestinal,ALL ROUTES,ALL MODALITIES,18.5,9.5,9,0.513513514,,,,,9,3,0,1,5.5,5,1,1,2,,,,
Provider,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,62D,Lung,ALL ROUTES,ALL MODALITIES,53.5,14.5,39,0.271028037,,,,,39,7.5,1,1,5,13,8.5,7.5,10,,,,
Provider,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,62D,Other (a),ALL ROUTES,ALL MODALITIES,5,4,1,0.8,,,,,1,2,0,0,2,1,0,0,0,,,,
Provider,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,62D,Skin,ALL ROUTES,ALL MODALITIES,93,91,2,0.978494624,,,,,2,64,14,10,3,0,0,1,1,,,,
Provider,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,62D,Upper Gastrointestinal - Hepatobiliary,ALL ROUTES,ALL MODALITIES,17,12,5,0.705882353,,,,,5,7,1,2,2,2,1.5,0,1.5,,,,
Provider,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,62D,Upper Gastrointestinal - Oesophagus & Stomach,ALL ROUTES,ALL MODALITIES,6,4,2,0.666666667,,,,,2,2,1,0,1,1,0,1,0,,,,
Provider,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,62D,Urological - Other (a),ALL ROUTES,ALL MODALITIES,7.5,3,4.5,0.4,,,,,4.5,2,0,0,1,0,2,1,1.5,,,,
Provider,RK9,South West,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,62D,Urological - Prostate,ALL ROUTES,ALL MODALITIES,41,29,12,0.707317073,,,,,12,13,5,6,5,3,4,2,3,,,,
Provider,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,62D,Breast,ALL ROUTES,ALL MODALITIES,35.5,26.5,9,0.746478873,,,,,9,2,5.5,7.5,11.5,5,2,1,1,,,,
Provider,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,62D,Gynaecological,ALL ROUTES,ALL MODALITIES,12,8.5,3.5,0.708333333,,,,,3.5,2,0,2,4.5,1.5,1,0.5,0.5,,,,
Provider,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,62D,Haematological - Lymphoma,ALL ROUTES,ALL MODALITIES,9.5,8.5,1,0.894736842,,,,,1,6.5,1,0,1,1,0,0,0,,,,
Provider,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,62D,Haematological - Other (a),ALL ROUTES,ALL MODALITIES,7,6,1,0.857142857,,,,,1,5,0,0,1,0,1,0,0,,,,
Provider,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,62D,Head & Neck,ALL ROUTES,ALL MODALITIES,16.5,5,11.5,0.303030303,,,,,11.5,0,1,1,3,5,3,2,1.5,,,,
Provider,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,62D,Lower Gastrointestinal,ALL ROUTES,ALL MODALITIES,23.5,22.5,1,0.957446809,,,,,1,6,2.5,6,8,0,0.5,0,0.5,,,,
Provider,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,62D,Lung,ALL ROUTES,ALL MODALITIES,19,10.5,8.5,0.552631579,,,,,8.5,5,0,2.5,3,4,2,0,2.5,,,,
Provider,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,62D,Other (a),ALL ROUTES,ALL MODALITIES,5.5,4,1.5,0.727272727,,,,,1.5,3,0,1,0,0.5,1,0,0,,,,
Provider,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,62D,Skin,ALL ROUTES,ALL MODALITIES,56,52.5,3.5,0.9375,,,,,3.5,41,5,2,4.5,0,3,0,0.5,,,,
Provider,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,62D,Upper Gastrointestinal - Hepatobiliary,ALL ROUTES,ALL MODALITIES,12.5,10.5,2,0.84,,,,,2,6,0,2.5,2,0,0,0,2,,,,
Provider,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,62D,Upper Gastrointestinal - Oesophagus & Stomach,ALL ROUTES,ALL MODALITIES,4.5,3,1.5,0.666666667,,,,,1.5,0,2,0,1,1,0,0,0.5,,,,
Provider,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,62D,Urological - Other (a),ALL ROUTES,ALL MODALITIES,18,6.5,11.5,0.361111111,,,,,11.5,4,0,1.5,1,2,1,1,7.5,,,,
Provider,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,62D,Urological - Prostate,ALL ROUTES,ALL MODALITIES,24,10,14,0.416666667,,,,,14,6,2,0,2,2,1.5,3.5,7,,,,
Provider,RKE,London,WHITTINGTON HEALTH NHS TRUST,62D,Breast,ALL ROUTES,ALL MODALITIES,13.5,11.5,2,0.851851852,,,,,2,1,1,2,7.5,1,0,1,0,,,,
Provider,RKE,London,WHITTINGTON HEALTH NHS TRUST,62D,Gynaecological,ALL ROUTES,ALL MODALITIES,5,5,0,1,,,,,0,1.5,1.5,2,0,0,0,0,0,,,,
Provider,RKE,London,WHITTINGTON HEALTH NHS TRUST,62D,Haematological - Lymphoma,ALL ROUTES,ALL MODALITIES,1,1,0,1,,,,,0,0,0,1,0,0,0,0,0,,,,
Provider,RKE,London,WHITTINGTON HEALTH NHS TRUST,62D,Haematological - Other (a),ALL ROUTES,ALL MODALITIES,0.5,0.5,0,1,,,,,0,0,0,0,0.5,0,0,0,0,,,,
Provider,RKE,London,WHITTINGTON HEALTH NHS TRUST,62D,Lower Gastrointestinal,ALL ROUTES,ALL MODALITIES,5,4,1,0.8,,,,,1,2,0.5,1.5,0,1,0,0,0,,,,
Provider,RKE,London,WHITTINGTON HEALTH NHS TRUST,62D,Lung,ALL ROUTES,ALL MODALITIES,5.5,4.5,1,0.818181818,,,,,1,1,0,0,3.5,1,0,0,0,,,,
Provider,RKE,London,WHITTINGTON HEALTH NHS TRUST,62D,Skin,ALL ROUTES,ALL MODALITIES,10,10,0,1,,,,,0,5,1,1,3,0,0,0,0,,,,
Provider,RKE,London,WHITTINGTON HEALTH NHS TRUST,62D,Upper Gastrointestinal - Oesophagus & Stomach,ALL ROUTES,ALL MODALITIES,1.5,1.5,0,1,,,,,0,0,0,0,1.5,0,0,0,0,,,,
Provider,RKE,London,WHITTINGTON HEALTH NHS TRUST,62D,Urological - Other (a),ALL ROUTES,ALL MODALITIES,3,2,1,0.666666667,,,,,1,0,0,0,2,0,1,0,0,,,,
Provider,RKE,London,WHITTINGTON HEALTH NHS TRUST,62D,Urological - Prostate,ALL ROUTES,ALL MODALITIES,23,17,6,0.739130435,,,,,6,4,0,3,10,3,1,0.5,1.5,,,,
Provider,RL1,Midlands,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,62D,Haematological - Other (a),ALL ROUTES,ALL MODALITIES,0.5,0.5,0,1,,,,,0,0,0,0,0.5,0,0,0,0,,,,
Provider,RL1,Midlands,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,62D,Lung,ALL ROUTES,ALL MODALITIES,1,1,0,1,,,,,0,1,0,0,0,0,0,0,0,,,,
Provider,RL1,Midlands,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,62D,Other (a),ALL ROUTES,ALL MODALITIES,2.5,1.5,1,0.6,,,,,1,0,0,0.5,1,0,0,0,1,,,,
Provider,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,62D,Breast,ALL ROUTES,ALL MODALITIES,22,20,2,0.909090909,,,,,2,1,5,5,9,0,0,1,1,,,,
Provider,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,62D,Gynaecological,ALL ROUTES,ALL MODALITIES,13,9,4,0.692307692,,,,,4,2,0,3,4,1.5,0,1,1.5,,,,
Provider,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,62D,Haematological - Lymphoma,ALL ROUTES,ALL MODALITIES,5.5,3,2.5,0.545454545,,,,,2.5,1,0,2,0,0,0,0,2.5,,,,
Provider,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,62D,Haematological - Other (a),ALL ROUTES,ALL MODALITIES,8.5,7.5,1,0.882352941,,,,,1,5.5,1,0,1,0,0,0,1,,,,
Provider,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,62D,Head & Neck,ALL ROUTES,ALL MODALITIES,11.5,7,4.5,0.608695652,,,,,4.5,3,0,2,2,0,2.5,1,1,,,,
Provider,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,62D,Lower Gastrointestinal,ALL ROUTES,ALL MODALITIES,17.5,15,2.5,0.857142857,,,,,2.5,3,0,2,10,0,0,2,0.5,,,,
Provider,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,62D,Lung,ALL ROUTES,ALL MODALITIES,20,10.5,9.5,0.525,,,,,9.5,3.5,2,0.5,4.5,1,3.5,1,4,,,,
Provider,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,62D,Other (a),ALL ROUTES,ALL MODALITIES,5,3.5,1.5,0.7,,,,,1.5,2.5,0,0,1,0,0,0,1.5,,,,
Provider,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,62D,Skin,ALL ROUTES,ALL MODALITIES,31,31,0,1,,,,,0,11,6,6,8,0,0,0,0,,,,
Provider,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,62D,Upper Gastrointestinal - Hepatobiliary,ALL ROUTES,ALL MODALITIES,5,2.5,2.5,0.5,,,,,2.5,2,0,0,0.5,0,0,1,1.5,,,,
Provider,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,62D,Upper Gastrointestinal - Oesophagus & Stomach,ALL ROUTES,ALL MODALITIES,9,5,4,0.555555556,,,,,4,2,0,0,3,0,0,2,2,,,,
Provider,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,62D,Urological - Other (a),ALL ROUTES,ALL MODALITIES,15,11,4,0.733333333,,,,,4,4,4,1,2,1,1,1,1,,,,
Provider,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,62D,Urological - Prostate,ALL ROUTES,ALL MODALITIES,67,39.5,27.5,0.589552239,,,,,27.5,14,4,5,16.5,4,8,5,10.5,,,,
Provider,RLQ,Midlands,WYE VALLEY NHS TRUST,62D,Breast,ALL ROUTES,ALL MODALITIES,15.5,12.5,3,0.806451613,,,,,3,2,3.5,3,4,1,2,0,0,,,,
Provider,RLQ,Midlands,WYE VALLEY NHS TRUST,62D,Gynaecological,ALL ROUTES,ALL MODALITIES,8,1.5,6.5,0.1875,,,,,6.5,0,0,1,0.5,2.5,2,1,1,,,,
Provider,RLQ,Midlands,WYE VALLEY NHS TRUST,62D,Haematological - Lymphoma,ALL ROUTES,ALL MODALITIES,2.5,1.5,1,0.6,,,,,1,1.5,0,0,0,1,0,0,0,,,,
Provider,RLQ,Midlands,WYE VALLEY NHS TRUST,62D,Haematological - Other (a),ALL ROUTES,ALL MODALITIES,4,4,0,1,,,,,0,3,1,0,0,0,0,0,0,,,,
Provider,RLQ,Midlands,WYE VALLEY NHS TRUST,62D,Head & Neck,ALL ROUTES,ALL MODALITIES,2,1.5,0.5,0.75,,,,,0.5,0.5,1,0,0,0,0,0,0.5,,,,
Provider,RLQ,Midlands,WYE VALLEY NHS TRUST,62D,Lower Gastrointestinal,ALL ROUTES,ALL MODALITIES,14.5,11.5,3,0.793103448,,,,,3,3,2,3,3.5,1,2,0,0,,,,
Provider,RLQ,Midlands,WYE VALLEY NHS TRUST,62D,Lung,ALL ROUTES,ALL MODALITIES,14.5,9,5.5,0.620689655,,,,,5.5,7,0.5,0.5,1,1.5,0,1.5,2.5,,,,
Provider,RLQ,Midlands,WYE VALLEY NHS TRUST,62D,Other (a),ALL ROUTES,ALL MODALITIES,1,1,0,1,,,,,0,0,0,0,1,0,0,0,0,,,,
Provider,RLQ,Midlands,WYE VALLEY NHS TRUST,62D,Skin,ALL ROUTES,ALL MODALITIES,20,20,0,1,,,,,0,10,4,4,2,0,0,0,0,,,,
Provider,RLQ,Midlands,WYE VALLEY NHS TRUST,62D,Upper Gastrointestinal - Hepatobiliary,ALL ROUTES,ALL MODALITIES,1.5,1.5,0,1,,,,,0,1,0,0,0.5,0,0,0,0,,,,
Provider,RLQ,Midlands,WYE VALLEY NHS TRUST,62D,Upper Gastrointestinal - Oesophagus & Stomach,ALL ROUTES,ALL MODALITIES,1.5,1,0.5,0.666666667,,,,,0.5,1,0,0,0,0,0,0,0.5,,,,
Provider,RLQ,Midlands,WYE VALLEY NHS TRUST,62D,Urological - Other (a),ALL ROUTES,ALL MODALITIES,16.5,14,2.5,0.848484848,,,,,2.5,8,0,3,3,0,1,0,1.5,,,,
Provider,RLQ,Midlands,WYE VALLEY NHS TRUST,62D,Urological - Prostate,ALL ROUTES,ALL MODALITIES,28.5,20.5,8,0.719298246,,,,,8,6,4,5.5,5,3,2,0,3,,,,
Provider,RLT,Midlands,GEORGE ELIOT HOSPITAL NHS TRUST,62D,Breast,ALL ROUTES,ALL MODALITIES,14.5,10.5,4,0.724137931,,,,,4,2,0,0,8.5,0,2,1,1,,,,
Provider,RLT,Midlands,GEORGE ELIOT HOSPITAL NHS TRUST,62D,Gynaecological,ALL ROUTES,ALL MODALITIES,7,3.5,3.5,0.5,,,,,3.5,0,1,1.5,1,0,0,2,1.5,,,,
Provider,RLT,Midlands,GEORGE ELIOT HOSPITAL NHS TRUST,62D,Haematological - Lymphoma,ALL ROUTES,ALL MODALITIES,2.5,2.5,0,1,,,,,0,2.5,0,0,0,0,0,0,0,,,,
Provider,RLT,Midlands,GEORGE ELIOT HOSPITAL NHS TRUST,62D,Haematological - Other (a),ALL ROUTES,ALL MODALITIES,3,3,0,1,,,,,0,2,0,0,1,0,0,0,0,,,,
Provider,RLT,Midlands,GEORGE ELIOT HOSPITAL NHS TRUST,62D,Lower Gastrointestinal,ALL ROUTES,ALL MODALITIES,11.5,8.5,3,0.739130435,,,,,3,4,1,1,2.5,1.5,0.5,0,1,,,,
Provider,RLT,Midlands,GEORGE ELIOT HOSPITAL NHS TRUST,62D,Lung,ALL ROUTES,ALL MODALITIES,8.5,5.5,3,0.647058824,,,,,3,2,0,0,3.5,2,0,0,1,,,,
Provider,RLT,Midlands,GEORGE ELIOT HOSPITAL NHS TRUST,62D,Upper Gastrointestinal - Hepatobiliary,ALL ROUTES,ALL MODALITIES,4.5,4.5,0,1,,,,,0,4,0,0.5,0,0,0,0,0,,,,
Provider,RLT,Midlands,GEORGE ELIOT HOSPITAL NHS TRUST,62D,Urological - Other (a),ALL ROUTES,ALL MODALITIES,7.5,6.5,1,0.866666667,,,,,1,4,1,1.5,0,0,1,0,0,,,,
Provider,RLT,Midlands,GEORGE ELIOT HOSPITAL NHS TRUST,62D,Urological - Prostate,ALL ROUTES,ALL MODALITIES,11.5,8,3.5,0.695652174,,,,,3.5,3,1,1,3,2,0.5,0,1,,,,
Provider,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,62D,Breast,ALL ROUTES,ALL MODALITIES,56,49,7,0.875,,,,,7,11,8,12,18,2,3,1,1,,,,
Provider,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,62D,Gynaecological,ALL ROUTES,ALL MODALITIES,18.5,7,11.5,0.378378378,,,,,11.5,1.5,1,1.5,3,4.5,4,0,3,,,,
Provider,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,62D,Haematological - Lymphoma,ALL ROUTES,ALL MODALITIES,14.5,12.5,2,0.862068966,,,,,2,9,0,1.5,2,1,0,0,1,,,,
Provider,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,62D,Haematological - Other (a),ALL ROUTES,ALL MODALITIES,9,9,0,1,,,,,0,8,0,0,1,0,0,0,0,,,,
Provider,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,62D,Head & Neck,ALL ROUTES,ALL MODALITIES,22,7.5,14.5,0.340909091,,,,,14.5,1.5,0,0,6,8.5,3.5,0.5,2,,,,
Provider,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,62D,Lower Gastrointestinal,ALL ROUTES,ALL MODALITIES,30.5,9,21.5,0.295081967,,,,,21.5,2,2,1,4,2,7,6,6.5,,,,
Provider,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,62D,Lung,ALL ROUTES,ALL MODALITIES,43.5,26.5,17,0.609195402,,,,,17,17,2,3.5,4,6,5,2,4,,,,
Provider,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,62D,Other (a),ALL ROUTES,ALL MODALITIES,3,2,1,0.666666667,,,,,1,0,1,0,1,0,0,0,1,,,,
Provider,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,62D,Skin,ALL ROUTES,ALL MODALITIES,42.5,39,3.5,0.917647059,,,,,3.5,10,9,12,8,0,1,1.5,1,,,,
Provider,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,62D,Upper Gastrointestinal - Hepatobiliary,ALL ROUTES,ALL MODALITIES,13,11,2,0.846153846,,,,,2,10,0,1,0,1,0,0,1,,,,
Provider,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,62D,Upper Gastrointestinal - Oesophagus & Stomach,ALL ROUTES,ALL MODALITIES,15.5,9,6.5,0.580645161,,,,,6.5,3,0,2,4,3,2,0,1.5,,,,
Provider,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,62D,Urological - Other (a),ALL ROUTES,ALL MODALITIES,15,13,2,0.866666667,,,,,2,4,2,2.5,4.5,0,0,0,2,,,,
Provider,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,62D,Urological - Prostate,ALL ROUTES,ALL MODALITIES,37.5,9.5,28,0.253333333,,,,,28,2,1,0,6.5,4,9.5,3.5,11,,,,
Provider,RM3,North West,NORTHERN CARE ALLIANCE NHS FT,62D,Breast,ALL ROUTES,ALL MODALITIES,2,2,0,1,,,,,0,1,0,0.5,0.5,0,0,0,0,,,,
Provider,RM3,North West,NORTHERN CARE ALLIANCE NHS FT,62D,Gynaecological,ALL ROUTES,ALL MODALITIES,13.5,7.5,6,0.555555556,,,,,6,1,3,0,3.5,3,0,2,1,,,,
Provider,RM3,North West,NORTHERN CARE ALLIANCE NHS FT,62D,Haematological - Lymphoma,ALL ROUTES,ALL MODALITIES,6,4,2,0.666666667,,,,,2,2,0,1,1,0,1,0,1,,,,
Provider,RM3,North West,NORTHERN CARE ALLIANCE NHS FT,62D,Haematological - Other (a),ALL ROUTES,ALL MODALITIES,10,9,1,0.9,,,,,1,7,0,2,0,0,0,0,1,,,,
Provider,RM3,North West,NORTHERN CARE ALLIANCE NHS FT,62D,Head & Neck,ALL ROUTES,ALL MODALITIES,8.5,6,2.5,0.705882353,,,,,2.5,3.5,1,1,0.5,1,0,1,0.5,,,,
Provider,RM3,North West,NORTHERN CARE ALLIANCE NHS FT,62D,Lower Gastrointestinal,ALL ROUTES,ALL MODALITIES,48,24.5,23.5,0.510416667,,,,,23.5,9,1.5,3.5,10.5,8,6.5,5.5,3.5,,,,
Provider,RM3,North West,NORTHERN CARE ALLIANCE NHS FT,62D,Lung,ALL ROUTES,ALL MODALITIES,60,51,9,0.85,,,,,9,33,3.5,5,9.5,5,2,2,0,,,,
Provider,RM3,North West,NORTHERN CARE ALLIANCE NHS FT,62D,Other (a),ALL ROUTES,ALL MODALITIES,15,13.5,1.5,0.9,,,,,1.5,13,0.5,0,0,1,0,0.5,0,,,,
Provider,RM3,North West,NORTHERN CARE ALLIANCE NHS FT,62D,Skin,ALL ROUTES,ALL MODALITIES,47.5,40.5,7,0.852631579,,,,,7,15.5,4,10,11,3,0.5,2,1.5,,,,
Provider,RM3,North West,NORTHERN CARE ALLIANCE NHS FT,62D,Upper Gastrointestinal - Hepatobiliary,ALL ROUTES,ALL MODALITIES,13,11.5,1.5,0.884615385,,,,,1.5,6.5,1,2.5,1.5,1,0,0.5,0,,,,
Provider,RM3,North West,NORTHERN CARE ALLIANCE NHS FT,62D,Upper Gastrointestinal - Oesophagus & Stomach,ALL ROUTES,ALL MODALITIES,10.5,9,1.5,0.857142857,,,,,1.5,5.5,1,0,2.5,1.5,0,0,0,,,,
Provider,RM3,North West,NORTHERN CARE ALLIANCE NHS FT,62D,Urological - Other (a),ALL ROUTES,ALL MODALITIES,29.5,26,3.5,0.881355932,,,,,3.5,10,6,3.5,6.5,1,2.5,0,0,,,,
Provider,RM3,North West,NORTHERN CARE ALLIANCE NHS FT,62D,Urological - Prostate,ALL ROUTES,ALL MODALITIES,51,40.5,10.5,0.794117647,,,,,10.5,20,6.5,6.5,7.5,3,0,1.5,6,,,,
Provider,RMC,North West,BOLTON NHS FOUNDATION TRUST,62D,Breast,ALL ROUTES,ALL MODALITIES,30.5,27.5,3,0.901639344,,,,,3,5,2.5,6,14,1,1,1,0,,,,
Provider,RMC,North West,BOLTON NHS FOUNDATION TRUST,62D,Gynaecological,ALL ROUTES,ALL MODALITIES,9,5.5,3.5,0.611111111,,,,,3.5,0,1.5,2.5,1.5,3,0.5,0,0,,,,
